,Datetime,Likes_Count,retweet_Count,Tweet Id,Text,Username
35,2021-01-23 20:35:10+00:00,27,2,1353078844807233537,@GrimArtGroup #SnowArtWeekend  well as a coincidence it snowed here today. So I had a walk up the hill behind us and couldn't resist the curling barbed wire and a mixed gate combo. https://t.co/qiLiNBukI1,the__flowerlady
36,2021-01-23 10:51:17+00:00,4,0,1352931904803250176,@GrimArtGroup Let it snow #SnowArtWeekend https://t.co/yuZrkuMr8A,the__flowerlady
37,2021-01-23 08:24:34+00:00,1,0,1352894984127729664,"@angie_w47 Lovely flower, beautiful photograph. :)",the__flowerlady
38,2021-01-23 08:08:33+00:00,22,3,1352890955691663360,"#sixonsaturday this week I've been having 'great fun' with bumptious &amp; AWOL hormones. Histamine bucket overflow &amp; constipation. #menopause &amp; #centralsensitivitysyndrome YUK.

Thank God for flowers, an awakening garden and the love of a beautiful husband.

#flowers #photography https://t.co/zPo3iEz5BN",the__flowerlady
39,2021-01-22 12:41:43+00:00,0,0,1352597310866337792,"Just spent a very depressing half hour replying to @sportsshoes_com who cannot find shoes that I sent back over a month ago. 

Worked in customer service all my life &amp; there is a lot of difference between having a department called Customer Service and staff who actually care.",the__flowerlady
40,2021-01-22 08:19:28+00:00,3,1,1352531311920095232,#FlowersOnFriday may your inner rose be with you today. xx https://t.co/DLg14bBRGX,the__flowerlady
41,2021-01-21 10:56:51+00:00,0,0,1352208531722792962,"Finished adding my 2020 photos to my website.

#photographylovers  #flowers #flowergrowing #flowerphotography #photograghy #photo 

https://t.co/w5lhVWpUlN https://t.co/NF12HO9nvd",the__flowerlady
42,2021-01-20 09:03:22+00:00,0,0,1351817585583648768,"New page added to my website:

https://t.co/yTfYvBT4Br https://t.co/ju6VEa7tRp",the__flowerlady
43,2021-01-18 21:56:26+00:00,1,0,1351287357228593157,@CrosbieLiz It was wasted space and I grew tall peas in them.,the__flowerlady
44,2021-01-18 21:36:54+00:00,12,2,1351282440673890305,"Blue Monday #GardensHour 

Oh is that what it is? I have been feeling down this afternoon. The rain was the tin lid.

I got my seeds out &amp; set some microgreens. I'm sure all will be well as soon as I can labour in the garden again.

These pics were from my micro allotment phase! https://t.co/p0hah6WJcz",the__flowerlady
45,2021-01-16 11:00:59+00:00,72,7,1350397634297683969,@GrimArtGroup I adore a #DoorArtWeekend. https://t.co/tOJuP3h6KY,the__flowerlady
46,2021-01-16 08:08:45+00:00,30,7,1350354288325881856,"#SixOnSaturday hope springs eternal &amp; that hope is Spring. I often pop into the garden to do a quick roll call of the spring bulbs. Sort of a snowdrops - check, hyacinths - check, oh tete-a-tete daffodils you've popped up too - check. 

#Flowers #springbulbs #photography #gardens https://t.co/YB4726yDFe",the__flowerlady
47,2021-01-13 20:21:36+00:00,32,3,1349451554345136137,"@GrimArtGroup probably the best Grim learning to read books ever? These Nippers were edited by Leila Berg

https://t.co/mTZR7zDurK https://t.co/k5AW7lozJX",the__flowerlady
48,2021-01-13 09:22:37+00:00,1,0,1349285713242693634,Department for Environment : SAVE THE BEES: ban the use of chemical pesticides in public spaces &amp; plant flowers instead - Sign the Petition! https://t.co/Fz6YAYi1jf via @UKChange,the__flowerlady
49,2021-01-11 21:20:00+00:00,9,1,1348741476075896835,"@GardensHour My dad passed on so much gardening knowledge I was really lucky. I still think he was a better gardener than me because he had consistency. I am particularly inconsistent with watering which I loathe. 

My tips would be knowledge, investment, care and consistency.",the__flowerlady
50,2021-01-09 10:43:17+00:00,2,0,1347856461574107137,@FreyaSnowball @cavershamjj Very pretty. :),the__flowerlady
51,2021-01-09 10:32:08+00:00,1,0,1347853658160050176,"@renaissancegd Yes, that's a nice thought. Thank you. :)",the__flowerlady
52,2021-01-09 10:26:17+00:00,1,0,1347852184252243969,@renaissancegd Me too. :) https://t.co/89uugyg6Ia,the__flowerlady
53,2021-01-09 10:20:55+00:00,1,0,1347850832730054656,@Roseann22170653 Thank you Roseanne.  :),the__flowerlady
54,2021-01-09 10:10:10+00:00,1,0,1347848129220124675,"@GrimArtGroup I keep 'bumping' into people who went for a holiday in Silloth as kids, so much so I now ask pre or post donkey rides? 

I've been a lot in the last 10 years. I love faded holiday resorts &amp; the old RAF bases in the surrounding locale add to this. Countryside, sea, flowers bonus.",the__flowerlady
55,2021-01-09 10:00:05+00:00,24,2,1347845591318065152,"#sixonsaturday reasons to be cheerful has turned into reasons why I am cheerful.

Nearly a month of using a SAD lamp* seems to have had a positive effect, I am very grateful. 

So reasons why I am cheerful 1. Red flowers on a cold day. 

*my experience not a recommendation. https://t.co/Je8N5tDaLl",the__flowerlady
56,2021-01-08 20:20:04+00:00,35,5,1347639226888810499,"@GrimArtGroup Concrete seawall, Silloth, Cumbria. Where the wide promenade narrows to a path; quite dodgy on a bike but impossible if you are approaching a la trotting pony and cart. #TunnelArtWeekend https://t.co/jqMwzZjEVw",the__flowerlady
57,2021-01-08 19:57:08+00:00,4,1,1347633455161606147,#FoliageFriday frosty fallen leaves in my garden. https://t.co/3XznyyiAfu,the__flowerlady
58,2021-01-07 12:33:40+00:00,6,0,1347159466811207682,@GrimArtGroup Glad to see you back - without you it's been kinda --- well --- grim. :),the__flowerlady
59,2021-01-06 19:59:37+00:00,1,0,1346909306029969408,Yesterdays #upcycle project now hanging in our shower room. https://t.co/a4RKK4Cwpd,the__flowerlady
60,2021-01-06 16:27:11+00:00,2,0,1346855845456449539,"@WeardaleDiary I found this in our water feature in April, a few years ago. https://t.co/tKf4Xt744w",the__flowerlady
61,2021-01-06 07:23:15+00:00,4,0,1346718960201445376,"Lovely afternoon avoiding thinking about anything other than stencilling and doodling a rather grotty old roller blind and listening to Mozart. 

#mindfulness #Doodles #flowers #creativity #anxiety #upcycling https://t.co/gISnsZU9Gj",the__flowerlady
62,2021-01-03 19:19:07+00:00,0,0,1345811951268605952,"@PatriciaAnnCl14 @GrimArtGroup Thank you it was white with sage green hoods. I played with it until I was about 10 when my best friend and I decided we would have one more summer of dolls. It was a treasured memory for us both, even more so now as my friend died a few years ago.",the__flowerlady
63,2021-01-03 08:35:36+00:00,0,0,1345650004971696133,"@GrimArtGroup @JudeMontague @child_soviet Post war I suppose people wanted to make a clean sweep, also for those looking for solutions it offered a one size fits all. Also local authorities jumped on the bandwagon of modernism to put their cities on the map.

Park Estate Sheffield, teaching practice here... School fab. https://t.co/FQWKhnkUgp",the__flowerlady
64,2021-01-03 06:45:33+00:00,5,0,1345622309747519488,"@GrimArtGroup This is me circa 1962 .... early exposure to the grim. Netherfield, Nottinghamshire.

It grew up, in the 19th century on the back of railway sidings and sheds mainly serving the pits. https://t.co/NpZ4ZRbAvp",the__flowerlady
65,2021-01-02 17:39:07+00:00,16,4,1345424397138591747,@JudeMontague @GrimArtGroup @child_soviet These remind me of Kelvin Flats in Sheffield... I worked opposite them for three years in a rickety old terrace house/shop. It was certainly a contrast. https://t.co/C8P46jSbKy,the__flowerlady
66,2021-01-02 11:06:57+00:00,1,0,1345325706193088513,"@mooseandmouse I love this book and have a copy of my own, amongst other books by Harold Jones. Also social distancing before it was invented!",the__flowerlady
67,2020-12-31 21:17:20+00:00,3,1,1344754537861705729,"Closing down my electronic world for the night but before I go, I would like to wish you all a Very Happy New Year. Really enjoyed your company, posts &amp; particularly all the gorgeous pictures and photographs.

#flowerfriday #HAPPYNEWYEAR2021 #gardening #GardensHour @GrimArtGroup https://t.co/PBFnAZYYB8",the__flowerlady
68,2020-12-30 16:51:49+00:00,1,0,1344325329263980545,"@GrimArtGroup I'm with you there...I just spent the last 20 years buying 50,000 books by their covers and it was the most fun I had in my whole life. Now retired from book selling but still love rooting out the odd book or two.",the__flowerlady
69,2020-12-30 08:20:24+00:00,91,8,1344196627293229056,@GrimArtGroup grim writing at its best? Great grim book cover art. https://t.co/3Q0yV7Apyx,the__flowerlady
70,2020-12-29 19:10:26+00:00,25,1,1343997826947293187,"@GrimArtGroup thanks for the encouragement to share &amp; thanks to everyone who supported my last efforts:

Yesterday I fogot to say I was also in love with patched brick walls, overgrown doors, scrapped vehicles &amp; incongruous junk.

Never had anywhere to share these before, thanks. https://t.co/Z7Q9J7dMBd",the__flowerlady
71,2020-12-29 09:22:33+00:00,6,0,1343849879400034305,"#snow started falling about 15 minutes ago....saw the first whopper snowflake in a sea of sleet, rather magical. https://t.co/UKPWhzE5s5",the__flowerlady
72,2020-12-28 21:40:33+00:00,13,1,1343673214929694722,"#GardensHour I'm probably not alone; I got my seed box in on Boxing DAY. I  find it kind of comforting just patiently waiting, by my seat, for the fun to begin again. Needless to say I have had to order more packets of seeds. https://t.co/J3hsFzUmot",the__flowerlady
73,2020-12-28 21:08:13+00:00,32,3,1343665077195575297,"@GrimArtGroup For the longest time I was in love with decaying buidings, concrete, peeling paint and industrial architecture... May The Grim Be With you. 

Thanks to all who have posted I feel a reawakening. https://t.co/2cwXz8dmON",the__flowerlady
74,2020-12-26 09:47:47+00:00,15,1,1342769067174875136,"#sixonsaturday  Dreaming of Christmas #photography past. Christmas walking blip - tendinitis. Never mind I can make it into the garden and that's alive with colour. Have a lovely #BoxingDay .

I feel a #greenhouse reorganisation ahoy.

#gardening #flowers #snow https://t.co/Hfx6xtxr3U",the__flowerlady
75,2020-12-24 10:37:22+00:00,26,3,1342056769577766912,"A little early for #flowersonfriday  ....

Happy christmas All.

Thank you for sharing your gardens, the ups and downs of growing, the beauty of your flowers and a shared love of the natural wonderment.  

May Santa grant your gardening wishes....xxx https://t.co/6hhoug9OOp",the__flowerlady
76,2020-12-23 07:40:04+00:00,2,0,1341649762106429440,"@OwdAlbert @GrimArtGroup Thanks for posting all these paintings.... Ones like these remind me of walking up St Anne's Well Road, Nottingham as a child on weekly visits to my Grandma. We lived in a green and clean village and as a little child I was stuck by its grimy splendour. 

https://t.co/8rpGbyHBXs",the__flowerlady
77,2020-12-22 07:46:52+00:00,0,0,1341289083847520259,"@ElliottBlackwe3 Christmas morning lovely presents &amp; a chance to read my favourite annual of that time....Robin, then Teddy Bear, then Judy,  then Whizzer and Chips, then Princess Tina, then Sally,  and finally teenage me  - Jackie.

When I had my vintage book business I always loved the annuals.",the__flowerlady
78,2020-12-22 07:38:52+00:00,0,0,1341287069965008899,@ElliottBlackwe3 Oh Holy Night.,the__flowerlady
79,2020-12-21 09:18:28+00:00,0,0,1340949751223754753,"I've just signed up for @redbubble .... Here are my first items for sale. 

https://t.co/OrRpb4foKZ https://t.co/LTUEYbGYIA",the__flowerlady
80,2020-12-19 20:40:46+00:00,0,1,1340396681913921542,"@pronounced_ing Little Lord Fauntleroy, Persuasion, Little Women, 84 Charing Cross Road, As Good as It Gets, Baby Boom, Frankie and Johnny, Singing in the Rain.",the__flowerlady
81,2020-12-19 06:52:34+00:00,13,1,1340188257427091456,"#sixonsaturday  Had my gardening boots on this week &amp; felt the happy surge of purpose. I've used my SAD lamp each morning. I've kept myself on track with my jolly doodling diary.  Reasons to be cheerful 2 Christmas ribbon, glitter, flowers.

#gardening #flowers #photograghy https://t.co/3yFGwRrMe3",the__flowerlady
82,2020-12-18 20:36:33+00:00,14,0,1340033231085813762,A very dear friend of mine bought this Christmas bouquet for me and I wanted to share it.  Happy Christmas All. #FlowersOnFriday https://t.co/S3iVh4XsPa,the__flowerlady
83,2020-12-18 20:28:44+00:00,3,0,1340031263999217665,"@Eric_Heyman @rachelowen100 @r1k1n @fionalumbers @FredBlunt @fivekingdoms @nicolakidsbooks @JuliaBradbury @Kate7Mills @holliejhughes @LucyCourtenay1 @CathyFisherArt @CatherineLorna @boldthecat Thank you so much, Happy Christmas Eric.",the__flowerlady
84,2020-12-18 06:16:55+00:00,0,0,1339816895562825728,@ElliottBlackwe3 I can't say they shaped me ....but I delighted in the one and wanted to be the other: Judy Abbott Daddy Long Legs and Veronica Weston in the ballet series by Lorna Hill.,the__flowerlady
85,2020-12-15 07:21:05+00:00,1,0,1338745883475763201,@vickyoutenphoto @BBCSpringwatch @BBCCountryfile @WildlifeMag @Natures_Voice @Britnatureguide @Team4Nature @NatureUK @SIBirdClub No I think he is laughing with you. :),the__flowerlady
86,2020-12-12 08:25:21+00:00,78,6,1337674889659101186,"#sixonsaturday  Now I'm not gardening (fresh air, daylight, exercise, joy) so much I feel my mood slipping and anxiety once more nipping at my heels. So I've purchased a SAD lamp and I'm on the hunt for reasons to be cheerful. No1 pink flowers.

#flowers #gardening #photography https://t.co/FpLJdVdgkd",the__flowerlady
87,2020-12-09 20:55:12+00:00,2,0,1336776432966656008,"@AllAboutGrowing Well done, it looks really good.",the__flowerlady
88,2020-12-09 20:54:05+00:00,0,0,1336776151214272516,@ElliottBlackwe3 Treehouse.,the__flowerlady
89,2020-12-06 20:48:44+00:00,1,0,1335687644169314304,@MarcCorbishley Yes but no icing or marzipan and a glass of tawny port.,the__flowerlady
90,2020-12-06 20:45:38+00:00,4,1,1335686863642890242,"@stephenkeeler I was a 60s baby &amp; I'm not sure how I missed these books, maybe because we were library bods. I first came across them when I became a secondhand bookseller. What to Look For in Spring was the reason I specialised in children's books. I've retired now but I kept  a copy of all 4.",the__flowerlady
91,2020-12-05 21:59:03+00:00,2,0,1335342950952423426,@Lilyglowember I saw your Tweet and I don't know you but I would just like to say I hope things brighten for you soon.,the__flowerlady
92,2020-12-05 16:38:14+00:00,3,0,1335262213532160000,@ElliottBlackwe3 With the Family From One End Street https://t.co/5r3dO5qeMv,the__flowerlady
93,2020-12-05 06:59:32+00:00,8,0,1335116579638489088,@ElliottBlackwe3 Alice's Adventures in Wonderland illustrated by Mervyn Peake https://t.co/tk9LdnAfqP,the__flowerlady
94,2020-12-05 06:38:52+00:00,42,3,1335111379246866432,"#sixonsaturday yesterday we had sleet, the next few days are forecast as grey with shades of grey &amp; more grey. Thankfully in my garden rudbeckia &amp; yellow chrysanthemums are still flowering to add a bit of zing to the outlook. Yellow #Flowers = reasons to be cheerful. #photography https://t.co/r2d6xEmm9T",the__flowerlady
95,2020-12-04 11:59:45+00:00,2,0,1334829745792495619,"The sleet is making the garden #christmasdecorations move each time the flakes touch them ... Very pretty as I sit at my desk in our garden room, now decorated. https://t.co/3XVhiy0aD5",the__flowerlady
96,2020-12-04 07:25:07+00:00,0,0,1334760629228490754,"Forget your troubles.....great start to the morning:

https://t.co/oT4b6bFgmb",the__flowerlady
97,2020-12-03 11:57:38+00:00,4,1,1334466823069241347,"Chucking down with rain, even heavy enough to stop me #gardening . So getting our #christmasdecorations up to bring some winter cheer. Also if I am being totally honest it's a good use of a rainy day and then I can go out into the garden as soon as it dries up! https://t.co/ns283ynEVL",the__flowerlady
98,2020-11-30 21:13:19+00:00,26,1,1333519503267930126,#GardensHour some times it's lovely to just get stuck into a gardening job... It took me 2 days to chop the ivy and next doors box 'hedge' down to size on the fence around my greenhouse. I have left  most of the ivy berries for the birds and will cut that back later. https://t.co/bKyBI8sAGR,the__flowerlady
99,2020-11-29 20:16:33+00:00,2,0,1333142826343952386,@ElliottBlackwe3 The Silver Sword by Ian Serraillier,the__flowerlady
100,2020-11-28 14:17:02+00:00,1,0,1332689967110348804,"@tinypotager Violets, snowdrops, leopard's bane, tete-a-tete daffodils, anemone blanda, botanical tulips, cranesbill geraniums, allium, lily of the valley, violas, fleabane, lavender, fairy roses,  sunflowers, dahlias, oxalis, coneflowers, rudbeckia.... Good luck with your commission.",the__flowerlady
101,2020-11-28 08:17:36+00:00,49,5,1332599511844347905,"#SixOnSaturday lovely &amp; sunny yesterday, working hard in the garden, loving the fresh air &amp; the garden in it's winter green. Feeling very positive with the hope of spring &amp; summer just around the corner &amp; with all the flowers to come. 

#photography #gardening #flowers #hope https://t.co/347nKzlJzq",the__flowerlady
102,2020-11-23 21:08:40+00:00,14,2,1330981615900778498,"#GardensHour  was looking through some photos today, looking for something else, &amp; came across these pictures of my dad on his allotment. I though I'd post them as they seem so cheerful and to be honest, today, I need a little cheer. Larry, Katie, Scruffy the dog, much missed. https://t.co/wCDvms4osX",the__flowerlady
103,2020-11-23 07:32:10+00:00,1,0,1330776137027489792,@Angie1Francesca I love this plant ....still flowering. Lots of self-seeded plants an added bonus. Have a great Monday.,the__flowerlady
104,2020-11-21 07:26:02+00:00,23,3,1330049817041629184,"#sixonsaturday good morning all, it's a little grey and cloudy out there so had a dig through my biscuit tin of old images and found these winter warmers.

My agenda: cleaning - boo, gardening - hurrah.

Have a great day.

#photography #photographylovers #flowers #gardening https://t.co/gVIEaP15xY",the__flowerlady
105,2020-11-16 21:05:48+00:00,11,2,1328444180155260931,#GardensHour  lots of late #autumn #fall colour in the garden today. https://t.co/8mDlpCt3pW,the__flowerlady
106,2020-11-15 18:57:04+00:00,0,0,1328049393514196994,"@thegardenvsw Been on a similar mission, not quite as pretty as your selection, but here are some windblown chrysanthemums and a bit of laurel from the garden. They cheer my garden room when you cannot actually see the garden. https://t.co/GTtpjnwYSr",the__flowerlady
107,2020-11-14 21:20:57+00:00,0,0,1327723216899600389,@bertsbooks The Lamorna Wink by Martha Grimes,the__flowerlady
108,2020-11-14 06:39:00+00:00,36,3,1327501268760322048,"#sixonsaturday   #photography #inspiration still to be found in the #garden #Flowers #flowerphotography 

Lovely to be in the garden this week and to finally have some time for photography. https://t.co/Ps3Gww32Fl",the__flowerlady
109,2020-11-11 10:21:40+00:00,0,0,1326470138477088769,Remembering the fallen in our village in the fifties #burtonjoyce. My grandad in the front row of the last picture. #lestweforget2020 #ArmisticeDay #Armistice2020 https://t.co/NowabOG0fY,the__flowerlady
110,2020-11-11 10:12:50+00:00,0,0,1326467914338344971,"Remembering Grandad today. 

#ArmisticeDay https://t.co/tnnx5ueZJC",the__flowerlady
111,2020-11-11 09:58:40+00:00,0,0,1326464351981723648,"A poignant video for #ArmisticeDay #Armistice2020 #LestWeForget #lestweforget2020 #PoppyDay 

https://t.co/ronwRveKLl",the__flowerlady
112,2020-11-09 20:53:58+00:00,18,1,1325904485248544770,"#GardensHour sorry to be early but nearly asleep. I've been tidying my back garden, clearing my #greenhouse and setting up new #gardenshed. It's taken 4 solid days.... but it's done - ZZZZZZZZZZZZZZ https://t.co/du9noaxqFX",the__flowerlady
113,2020-11-06 20:51:37+00:00,0,0,1324816732758904836,"Got a new #gardenshed, last one died after 30 years. I can at last get all the shed stuff out of my #greenhouse &amp; begin getting my #dahlias ready for a rest during the winter. Chuffed the tubers over the green pot are from a dahlia I grew from seed. Only set because of lockdown. https://t.co/rIzK1TXRgu",the__flowerlady
114,2020-10-26 15:30:47+00:00,0,0,1320749725616885761,This really is the framed posters..... #framed posters #posters #photography #flowerphotography #macrophotography #macroart #framedprints https://t.co/0ZpIkuTU0V,the__flowerlady
115,2020-10-26 15:27:05+00:00,0,0,1320748792476504065,A few more framed prints. #posters #framedposters #photography #lovingkindness #flowerphotography #macrophotography https://t.co/TH3akhwnyV,the__flowerlady
116,2020-10-26 15:23:56+00:00,0,0,1320748002240270337,Finished....the cabinet is fully stocked! #photography #flowerphotography #mindfulnessphotography #macrophotography #mountedprints #framedprints #studiophotography https://t.co/pDFQwlixuU,the__flowerlady
