,Datetime,Likes_Count,retweet_Count,Tweet Id,Text,Username
48,2021-03-15 04:03:25+00:00,37035,4161,1371311044988129286,https://t.co/Y9EVV5g4ah,jack
49,2021-03-15 04:03:00+00:00,1474,144,1371310938830295042,https://t.co/tHaHqYnlpA,jack
50,2021-03-15 03:56:02+00:00,6132,1577,1371309188828258310,https://t.co/2ed0k6DE4s,jack
51,2021-03-10 02:08:41+00:00,157,8,1369470230221688834,@aismallard @GiveDirectly No,jack
52,2021-03-09 16:37:02+00:00,5824,815,1369326373035245581,"Ending this March 21st

Will immediately convert proceeds to #Bitcoin

And send to @GiveDirectly Africa Response",jack
53,2021-03-06 09:55:07+00:00,531,38,1368138061276659713,@ConorOkus 💯,jack
54,2021-03-06 09:20:35+00:00,1592,171,1368129370141974529,This bag is ♾ 🧡 https://t.co/wT8NXL5tqt,jack
55,2021-03-06 09:19:24+00:00,1291,119,1368129072073695232,Matt is incredible 🧡 https://t.co/OImdEaKnXE,jack
56,2021-03-06 00:08:39+00:00,12521,2289,1367990471759306752,https://t.co/xCnWG9EqgD,jack
57,2021-03-04 13:04:25+00:00,2790,564,1367460924399882241,"More from us soon. In the meantime, here’s a playlist from Jay/@sc celebrating artists and the entrepreneurial spirit: https://t.co/qg9av9Bmzt",jack
58,2021-03-04 13:04:24+00:00,7597,1994,1367460921937817602,"I’m grateful for Jay’s vision, wisdom, and leadership. I knew TIDAL was something special as soon as I experienced it, and I’m inspired to work with him. He'll now help lead our entire company, including Seller and the Cash App, as soon as the deal closes. https://t.co/YRfYjcWJQx https://t.co/xBtq2xfwue",jack
59,2021-03-04 13:04:23+00:00,2517,477,1367460915235319809,"To all of TIDAL's current listeners and fans: THANK YOU for your loyalty and commitment to artists and their work. TIDAL will continue to be the best home for music, musicians, and culture. Our commitment to you is to constantly listen, learn, and work to make a service you love.",jack
60,2021-03-04 13:04:22+00:00,2333,468,1367460914149003271,"Square created ecosystems of tools for sellers &amp; individuals, and we’ll do the same for artists. We’ll work on entirely new listening experiences to bring fans closer together, simple integrations for merch sales, modern collaboration tools, and new complementary revenue streams.",jack
61,2021-03-04 13:04:22+00:00,2290,456,1367460913012346880,"Given what Square has been able to do for sellers of all sizes and individuals through Cash App, we believe we can now work for artists to see the same success for them, and us. We’re going to start small and focus on the most critical needs of artists and growing their fanbases.",jack
62,2021-03-04 13:04:22+00:00,2832,550,1367460911875694601,"TIDAL started with the idea of honoring artists by being artist-owned and led, focused on an uncompromised experience of the art. It's refreshing and right. The vision only grows stronger as it’s matched with more powerful tools for artists, inclusive of new ways of getting paid.",jack
63,2021-03-04 13:04:21+00:00,2805,527,1367460910558629895,"Square started 12 years ago by giving small sellers a simple tool in order to participate more fully in the economy and grow. We did the same for individuals with Cash App, which now enables a comprehensive set of financial services for folks who weren’t able to access it before.",jack
64,2021-03-04 13:04:21+00:00,5126,931,1367460909426176003,"It comes down to a simple idea: finding new ways for artists to support their work. New ideas are found at the intersections, and we believe there’s a compelling one between music and the economy. Making the economy work for artists is similar to what Square has done for sellers.",jack
65,2021-03-04 13:04:21+00:00,31117,7667,1367460907958243328,"Square is acquiring a majority ownership stake in TIDAL through a new joint venture, with the original artists becoming the second largest group of shareholders, and JAY-Z joining the Square board. Why would a music streaming company and a financial services company join forces?!",jack
66,2021-03-03 22:57:24+00:00,15448,3823,1367247766452273159,"An excellent and inspiring introduction to, and reminder of, #Bitcoin's value to the world, all through a comprehensive and historical lens on money. https://t.co/7XsLye608n",jack
67,2021-03-01 23:08:51+00:00,13548,2234,1366525871054487553,🏦 now open https://t.co/8MoWvUDny0,jack
68,2021-02-25 23:36:34+00:00,3823,735,1365083296414113792,"Bitcoin, Blockchain and the Black Community - CoinDesk https://t.co/3KH6W7Rg0Q",jack
69,2021-02-24 04:47:59+00:00,330,23,1364436892297564160,@hfangca @OKCoin @opencryptoorg Thank you for joining!,jack
70,2021-02-23 17:13:31+00:00,541,22,1364262123417726976,@bitcoinbrink 🙏🏼,jack
71,2021-02-20 01:47:23+00:00,1463,121,1362941891226988546,"Over 6,600 people submitted their proof-of-work so far. Working to narrow over weekend and will start interviewing board candidates soon.",jack
72,2021-02-19 20:34:35+00:00,3740,475,1362863173062197248,This is excellent 🧡 https://t.co/e7ywpoCcxS,jack
73,2021-02-17 03:47:40+00:00,9668,1761,1361884996781309953,learned the most from https://t.co/GrUoCXanNL and https://t.co/cz3yYo4UEw,jack
74,2021-02-13 22:41:09+00:00,2856,416,1360720695337000962,Great conversation w ⁦@bigmarh⁩  https://t.co/fJyPkexZOk,jack
75,2021-02-12 06:33:52+00:00,24243,6433,1360114881978982403,"JAY-Z/@S_C_ and I are giving 500 BTC to a new endowment named ₿trust to fund #Bitcoin development, initially focused on teams in Africa &amp; India. It‘ll be set up as a blind irrevocable trust, taking zero direction from us. We need 3 board members to start: https://t.co/L4mRBryMJe",jack
76,2021-02-12 06:14:27+00:00,6383,834,1360109997242216450,🧡 https://t.co/Q24tuuzOm3,jack
77,2021-02-10 16:44:40+00:00,303,16,1359543820577169412,@jerrybrito @pierre_rochard Thank you for your incredible work! 🧡,jack
78,2021-02-06 21:46:27+00:00,401,47,1358170216136511489,"@_jonasschnelli_ @gonzoucab # here's how I did it after git clone
cd bitcoin/depends
make
cd ..
./autogen.sh
./configure --prefix=$PWD/depends/arm-apple-darwin20.3.0
make",jack
79,2021-02-06 02:57:02+00:00,245,7,1357885989801271296,@GarrettMcManus @Square @CashApp ❤️❤️❤️,jack
80,2021-02-05 20:39:58+00:00,2704,153,1357791096986759170,@michael_saylor @MicroStrategy @opencryptoorg Thank you,jack
81,2021-02-05 18:37:18+00:00,2720,371,1357760225965600769,💯 https://t.co/7PXswPy4bt,jack
82,2021-02-05 07:37:45+00:00,1075,43,1357594245800988672,@getumbrel Starting from a scratch build on M1 first,jack
83,2021-02-05 07:15:55+00:00,33515,4775,1357588751757627393,Running #bitcoin https://t.co/W51ga3yrKb,jack
84,2021-02-02 21:42:59+00:00,958,59,1356719790635634688,@StackingHats @JackMallers Yes I love what jack is doing,jack
85,2021-02-02 21:30:26+00:00,12807,1690,1356716633994092548,Smart https://t.co/wxsQkbfPef,jack
86,2021-02-02 16:15:48+00:00,6666,949,1356637452790755328,💎🤲 https://t.co/YlEXScy74y,jack
87,2021-02-01 22:11:59+00:00,67,8,1356364699504242688,@MuunWallet @_Bosch_ @moneyball @esneider Amazing 🙏🏼,jack
88,2021-01-30 01:35:19+00:00,24407,2547,1355328706898579457,Few,jack
89,2021-01-29 23:24:17+00:00,4226,681,1355295732836626432,https://t.co/1g344ljYu4,jack
90,2021-01-22 02:26:24+00:00,1385,261,1352442460127936512,"First step for @bluesky was a review of existing work: https://t.co/DJMm2SeE5R

We’re now interviewing candidates who ideally will run a new non-profit Twitter Inc funds, yet doesn’t control.

The alternative is to fund an existing project (or do both). That’s the next decision. https://t.co/6k82TfN0WS",jack
91,2021-01-14 00:16:58+00:00,15554,1495,1349510784620003330,"I believe the internet and global public conversation is our best and most relevant method of achieving this. I also recognize it does not feel that way today. Everything we learn in this moment will better our effort, and push us to be what we are: one humanity working together.",jack
92,2021-01-14 00:16:58+00:00,11923,1163,1349510783432941568,"It’s important that we acknowledge this is a time of great uncertainty and struggle for so many around the world. Our goal in this moment is to disarm as much as we can, and ensure we are all building towards a greater common understanding, and a more peaceful existence on earth.",jack
93,2021-01-14 00:16:57+00:00,8217,703,1349510782417920001,"This will take time to build. We are in the process of interviewing and hiring folks, looking at both starting a standard from scratch or contributing to something that already exists. No matter the ultimate direction, we will do this work completely through public transparency.",jack
94,2021-01-14 00:16:57+00:00,10536,1269,1349510780043988992,We are trying to do our part by funding an initiative around an open decentralized standard for social media. Our goal is to be a client of that standard for the public conversation layer of the internet. We call it @bluesky: https://t.co/51or6OuNNv,jack
95,2021-01-14 00:16:57+00:00,23541,4486,1349510779033174016,"The reason I have so much passion for #Bitcoin is largely because of the model it demonstrates: a foundational internet technology that is not controlled or influenced by any single individual or entity. This is what the internet wants to be, and over time, more of it will be.",jack
96,2021-01-14 00:16:56+00:00,12906,1164,1349510777254756352,"Yes, we all need to look critically at inconsistencies of our policy and enforcement. Yes, we need to look at how our service might incentivize distraction and harm. Yes, we need more transparency in our moderation operations. All this can’t erode a free and open global internet.",jack
97,2021-01-14 00:16:56+00:00,15645,1601,1349510776386580482,"This moment in time might call for this dynamic, but over the long term it will be destructive to the noble purpose and ideals of the open internet. A company making a business decision to moderate itself is different from a government removing access, yet can feel much the same.",jack
98,2021-01-14 00:16:56+00:00,16300,1279,1349510775426019328,This concept was challenged last week when a number of foundational internet tool providers also decided not to host what they found dangerous. I do not believe this was coordinated. More likely: companies came to their own conclusions or were emboldened by the actions of others.,jack
99,2021-01-14 00:16:55+00:00,17644,1902,1349510774461349888,"The check and accountability on this power has always been the fact that a service like Twitter is one small part of the larger public conversation happening across the internet. If folks do not agree with our rules and enforcement, they can simply go to another internet service.",jack
100,2021-01-14 00:16:55+00:00,17228,1682,1349510772871766020,"Having to take these actions fragment the public conversation. They divide us. They limit the potential for clarification, redemption, and learning. And sets a precedent I feel is dangerous: the power an individual or corporation has over a part of the global public conversation.",jack
