,Datetime,Likes_Count,retweet_Count,Tweet Id,Text,Username
21,2021-04-23 19:28:53+00:00,1677,183,1385677073474273280,"Maybe not the best song on the new Eric Church record, but the most interesting one...and I strongly doubt if you'll hear it on your local c&amp;w stations.
https://t.co/GNPQyzpply",StephenKing
22,2021-04-23 18:39:46+00:00,9729,597,1385664713493733379,"I loved this book (see blurb), but I thought it was an extraordinary cover. Posting it as art, not advertising. https://t.co/gUG1nhEsl2",StephenKing
23,2021-04-21 16:23:11+00:00,2354,111,1384905562438184966,A fun ride. And it’s nice to see the Yankees in last place. https://t.co/HFrK5i9Sc8,StephenKing
24,2021-04-20 15:35:26+00:00,1191,96,1384531159011446787,@kayleighmcenany @GovRonDeSantis @OutnumberedFNC You've got quite a nerve after the riot Donald Trump ginned up on January 6th.,StephenKing
25,2021-04-19 22:57:10+00:00,4673,326,1384279937595498502,The new Eric Church album is awesome.,StephenKing
26,2021-04-19 02:04:26+00:00,45129,1927,1383964676216655876,Another day of doing evil draws to a close for Molly. https://t.co/4RsP7huh2S,StephenKing
27,2021-04-18 23:43:38+00:00,15930,717,1383929243789238281,I voted for the Academy Awards tonight. It was very difficult. Never have I missed the actual theater experience so much.,StephenKing
28,2021-04-18 11:08:09+00:00,82059,12451,1383739119109435403,"The Indianapolis shooter was able to buy his murder weapons legally, even though he had been deemed a danger to himself and others. We need laws in this country that will do a better job of keeping guns away from lunatics.",StephenKing
29,2021-04-18 01:53:40+00:00,1049,34,1383599578105061380,@donwinslow Just watched Coppola's re-cut version of GODFATHER 3: THE DEATH OF MICHAEL CORLEONE.,StephenKing
30,2021-04-18 01:52:55+00:00,73327,10335,1383599389621456898,The reason so many Republicans remain convinced that the election was stolen is simple: it's what THEY would have done.,StephenKing
31,2021-04-17 22:00:06+00:00,1877,118,1383540800634589185,Stop right there. Iggy and Snoop. Done deal. https://t.co/nL3vFwsuW7,StephenKing
32,2021-04-17 21:51:36+00:00,1397,77,1383538661216555011,OMG yes. https://t.co/k3nBPcOCFA,StephenKing
33,2021-04-17 16:00:24+00:00,7,0,1383450280457502730,"@chrisswartout @ReelQuinn Good one, Chris! Badda-boom!",StephenKing
34,2021-04-17 15:58:33+00:00,388,7,1383449812683526150,@TinaJordanNYT Freudian slip.,StephenKing
35,2021-04-17 15:54:18+00:00,22139,1178,1383448742527868929,"When you hear the saxophone in a film noir, you know sex is about to happen (but tastefully offscreen).",StephenKing
36,2021-04-16 22:25:11+00:00,4235,455,1383184727159492609,The croissant came to our planet WITH A LUST FOR EARTH WOMEN! https://t.co/lx4JnDF5Sr,StephenKing
37,2021-04-16 10:32:50+00:00,76402,9740,1383005456428376067,Something has to be done about guns in this country. There have to be safeguards against crazy people and angry people getting them and using them.,StephenKing
38,2021-04-16 00:40:19+00:00,527,10,1382856344164823040,"@docstaff MAYA!! This is me, shoutin’ out to you!",StephenKing
39,2021-04-16 00:37:36+00:00,31565,4266,1382855659767615492,Michael Corleone: “Never hate your enemies. It affects your judgement.”,StephenKing
40,2021-04-15 22:04:15+00:00,9378,669,1382817069893353473,"A line I never forgot: a kid asks his auntie why the bacon is sizzling and popping. She says, “That’s the maggots jumping out of it.”",StephenKing
41,2021-04-15 00:41:07+00:00,4489,184,1382494156711428098,Red Sox: Nine in a row after a doubleheader sweep of the Twins. Mercy!,StephenKing
42,2021-04-13 16:59:26+00:00,9747,355,1382015582376239104,I'm excited about this. I'm very happy and proud with how it turned out.,StephenKing
43,2021-04-13 16:58:31+00:00,2592,241,1382015352381530121,https://t.co/JcgNP9FRHV,StephenKing
44,2021-04-13 01:53:55+00:00,10924,819,1381787701914042370,"Looking for a suspense novel that will keep you up until way past midnight? Look no further than LOCK EVERY DOOR, by Riley Sager.",StephenKing
45,2021-04-13 01:13:25+00:00,49598,2214,1381777510954848257,"I'm in line at the supermarket. Lady spies my loaf of Wonder Bread and says, ""It's a wonder they call it bread.""",StephenKing
46,2021-04-12 21:19:42+00:00,57,3,1381718692833136644,@landcruiser13 Like Bony Maroney.,StephenKing
47,2021-04-12 21:18:01+00:00,19,0,1381718272228343814,"@jim1skier I had tix in 1967, but the show was canceled. ☹️",StephenKing
48,2021-04-12 20:16:52+00:00,3728,208,1381702883368927235,"Wilson Pickett, “Land of 1000 Dances.” Got to dance, y’all.",StephenKing
49,2021-04-12 16:13:24+00:00,681,26,1381641610409222154,@donwinslow Very cool.,StephenKing
50,2021-04-12 16:10:53+00:00,21487,2419,1381640978461818883,Filthy rich CEOs agree: Tax hikes on the rich will hurt business.,StephenKing
51,2021-04-12 00:25:49+00:00,4601,94,1381403142923882499,"My son says the movie you are referring to is MARS ATTACKS, directed by Tim Burton.",StephenKing
52,2021-04-12 00:21:24+00:00,135141,11131,1381402031726993412,"When I'm having a bad day--and this was one--I simply remind myself of one thing: DONALD TRUMP ISN'T PRESIDENT!
Then I cheer up.",StephenKing
53,2021-04-11 15:20:32+00:00,475,9,1381265918039310339,@LauraMLippman @whyaredads @Remember_Sarah @alexsteed On it.,StephenKing
54,2021-04-11 02:05:01+00:00,5176,282,1381065720440750086,One of the great things about the John Waters original version of HAIRSPRAY was getting to watch the kids dance the Madison.,StephenKing
55,2021-04-11 01:21:01+00:00,29275,3715,1381054648384110595,What governors like Abbott and DumbSantis don’t seem to realize is that COVID is like Jason Voorhees: it keeps coming back.,StephenKing
56,2021-04-09 20:56:13+00:00,10278,379,1380625622431625220,"I also like STEPHEN KING RULES. On the whole, I'm kinda glad I don't.",StephenKing
57,2021-04-09 20:55:39+00:00,3348,345,1380625478428602371,"I'm adding this one because I like Nerdist.
https://t.co/E0mErD2a0a",StephenKing
58,2021-04-09 20:52:43+00:00,2155,196,1380624740713369608,"This is a cool thing.
https://t.co/ct93auSmDc",StephenKing
59,2021-04-09 01:52:02+00:00,3501,160,1380337677858443268,"Can’t think of it, but I know the one you mean. https://t.co/LpapP0opj3",StephenKing
60,2021-04-09 01:50:20+00:00,519,36,1380337248734961670,Roger-Wilco. Thanks for the tip. https://t.co/dw0JiETLWa,StephenKing
61,2021-04-09 01:49:38+00:00,2334,156,1380337075485093888,Loved THEM. The ant-version. The new one features scary white ladies. https://t.co/v9V5iaTfGe,StephenKing
62,2021-04-09 01:45:18+00:00,4889,213,1380335982034161672,@elonmusk Sounds like a few dozen techno-horror movies I’ve seen in the last 25 years.,StephenKing
63,2021-04-09 01:17:35+00:00,27919,2732,1380329006562697217,"Amazon Prime Video: THEM, starting tomorrow. The first episode scared the hell out of me, and I'm hard to scare. Bonus: If you've never seen a bunch of extremely creepy white ladies in 50s dresses, here's your chance.",StephenKing
64,2021-04-08 22:01:36+00:00,4190,208,1380279686819946506,"Continuing 60 years of movies, one for each year:
RIVER'S EDGE (1986)
AU REVOIR LES ENFANTS (1987)
HAIRSPRAY (1988)
HAIRSPRAY (2007)
Both SPRAYS are great fun, the Waters maybe a little better, but Travolta was great as Edna Turnblad.",StephenKing
65,2021-04-07 21:49:18+00:00,1719,80,1379914204723941382,“It’s...YOUR BRAND NEW CAAAR!” https://t.co/dfazQEmhyQ,StephenKing
66,2021-04-07 21:45:43+00:00,172,3,1379913303359684612,"@JanetMaslin @ThatEricAlper “Sweet Soul Music,” Arthur Conley.",StephenKing
67,2021-04-07 16:13:52+00:00,4983,223,1379829789066940416,"See? I knew if I stayed on, someone would post something mean...and whomp, there it is. https://t.co/Pc8IExuuBK",StephenKing
68,2021-04-07 16:12:47+00:00,2297,97,1379829516189761537,Why not? https://t.co/Tgr5EX4iWv,StephenKing
69,2021-04-07 16:10:26+00:00,5551,225,1379828925552078850,Before someone posts something mean. I believe my iPad may be shitting the bed.,StephenKing
70,2021-04-07 16:09:44+00:00,3612,160,1379828749429051393,"And extremely entertaining morning on Twitter. I believe I will leave now, before someone psomething mean.",StephenKing
71,2021-04-07 15:59:45+00:00,1945,122,1379826236160098313,"Mum’s got a point. Not a GOOD point, but it IS a point. https://t.co/caUUFql73y",StephenKing
72,2021-04-07 15:56:58+00:00,7406,485,1379825535681986562,"I think they should give away a Tesla on THE PRICE IS RIGHT. Come on, Elon, you gotta get on that!",StephenKing
73,2021-04-07 15:53:20+00:00,31419,1570,1379824622951145482,"A prize in today’s THE PRICE IS RIGHT Showcase Round: A trip to Rhode Island. I make no judgements, but what happened to Aruba?",StephenKing
74,2021-04-07 01:02:50+00:00,87,5,1379600520608944128,"@joelansdale @MarkAGunnells Is CARRION COMFORT a vampire novel, would you say?",StephenKing
75,2021-04-06 16:09:50+00:00,1824,64,1379466387349966862,"@goodreads AND THEN THERE WERE NONE, Agatha Christie",StephenKing
76,2021-04-04 01:58:19+00:00,6380,915,1378527319468433410,Piney Point is what happens when you let the sharpies and hustlers have free rein. Money talks and the environment walks.,StephenKing
77,2021-04-04 00:18:17+00:00,14377,2577,1378502144366686213,"Piney Point could be the environmental disaster Florida has been courting for a long, long time.",StephenKing
78,2021-04-03 15:33:33+00:00,13602,751,1378370090320678912,Too good not to post.,StephenKing
79,2021-04-03 15:33:16+00:00,1451,150,1378370020732981249,https://t.co/nOIIzD8u4O,StephenKing
80,2021-04-01 20:42:27+00:00,15017,666,1377723052402876425,@GovRonDeSantis Did you get a side order of COVID-19?,StephenKing
81,2021-04-01 01:22:14+00:00,11409,634,1377431076432400384,"THE SINNER on Netflix and/or Apple+.
MR. MERCEDES on Peacock.
Three seasons of each show. Unbeatable entertainment.",StephenKing
82,2021-03-31 22:22:48+00:00,43139,6101,1377385920492498944,"Republicans will be routinely horrified by Biden’s plan to tax the rich. That said, the interstate infrastructure in America—the nation’s lifeblood—is in very bad shape. The bridges and overpasses are especially dangerous.",StephenKing
83,2021-03-31 21:01:37+00:00,701,19,1377365489693945861,@RichardChizmar Whoa. Never heard of it.,StephenKing
84,2021-03-30 02:02:05+00:00,1627,106,1376716330074791936,There’s a ramp. It’s the law. https://t.co/sklFxPL2p6,StephenKing
85,2021-03-29 22:12:44+00:00,1417,118,1376658610588114945,"I can't wait. When Mr. Robotham writes, I read. https://t.co/5gkyIANFOQ",StephenKing
86,2021-03-29 22:10:39+00:00,6355,219,1376658086434324487,Good old Mac! I so loved that big guy. https://t.co/05kzupu6EX,StephenKing
87,2021-03-29 22:09:49+00:00,23950,2704,1376657874596810760,"Georgia GOP: ""Warnock? Ossoff? BIDEN? Holy shit, we can't let THAT happen again!""",StephenKing
88,2021-03-28 01:27:41+00:00,11637,698,1375982896650027010,"I'm reading a fantastic novel by Will Leitch called HOW LUCKY. Publishes in May, I think. It's suspenseful and often wildly funny. You are going to like this a lot, and I think a lot of you are going to like it. It has that WHERE THE CRAWDADS SING vibe.",StephenKing
89,2021-03-27 15:43:43+00:00,3959,229,1375835937490534406,Joe Hill. https://t.co/agATPnlciy,StephenKing
90,2021-03-26 17:18:36+00:00,16002,1443,1375497425100546048,"Larry McMurtry was a great storyteller. I learned from him, which was important. I was entertained by him, which was ALL important.
RIP, cowboy.
Horseman, pass by.",StephenKing
91,2021-03-25 01:34:58+00:00,3904,160,1374897566710632448,"Three more films I’ve never seen as I continue my march through the years:
RISKY BUSINESS (1983)
1984 (1984)
THE TRIP TO BOUNTIFUL (1985)
That Tom Cruise movie was delightful.",StephenKing
92,2021-03-25 00:17:20+00:00,1007,45,1374878028577304579,Rosie retired. 😥 https://t.co/gEJNAg31P7,StephenKing
93,2021-03-25 00:14:48+00:00,4573,193,1374877390988529667,"Rosie's Diner has closed.
If you're from my part of the world, you'll know what a bummer that is.",StephenKing
94,2021-03-24 21:55:18+00:00,17431,2878,1374842283288313857,I think Don Winslow (follow him) has hit on something: Violent History Checks. That might actually survive NRA-led court challenges.,StephenKing
95,2021-03-24 21:52:04+00:00,1348,14,1374841470902009858,@vondoviak What did we eat?,StephenKing
96,2021-03-24 21:49:40+00:00,99492,15314,1374840864556597256,"Senator Cindy Hyde-Smith of Georgia says voting on Sunday is wrong because it’s the Sabbath, dedicated to God. Better cancel football and baseball, then.",StephenKing
97,2021-03-24 16:23:05+00:00,261,11,1374758677245231115,"@Jenjuxtapose Um, the guy thought people were following him and watching him from restaurant parking lots.",StephenKing
98,2021-03-24 16:20:49+00:00,19,0,1374758107486814211,"@bloook7908 Ha-ha, you speak truth.",StephenKing
99,2021-03-24 16:09:43+00:00,41,5,1374755313350545412,@linwood_barclay @alafairburke Roger shrimp tails.,StephenKing
100,2021-03-24 02:12:48+00:00,134827,16145,1374544697385975808,"Let me be clear: I have no problem with sane people owning guns.
I have a big problem with crazy people buying and owning guns.
I think we need better ways to tell the difference.",StephenKing
101,2021-03-24 01:32:57+00:00,12465,1508,1374534669228769281,"Motive matters when we don’t know who committed a crime. In the case of the most recent shootings, we know who and we know why: a loony had access to a killing machine. Nor will this change in my lifetime. Probably not in yours, either.",StephenKing
102,2021-03-23 21:14:44+00:00,27910,1823,1374469685677154311,"While I was writing THE SHINING and THE STAND, I lived on 42nd Street in Boulder, a 5-minute walk from the Table Mesa King Soopers.",StephenKing
103,2021-03-23 21:07:04+00:00,57828,5624,1374467758121832459,Boulder shooter: I don’t give Shit One about his motive. He’s just another dipshit with a powerful firearm.,StephenKing
104,2021-03-22 21:55:35+00:00,100,7,1374117580617744384,@vondoviak @Jimthomsen John Sanford’s Virgil Flowers. Except he probably wouldn’t show much love for the Wagon.,StephenKing
105,2021-03-22 21:54:55+00:00,826,19,1374117413420199938,@Jimthomsen Virgil Flowers.,StephenKing
106,2021-03-22 16:22:35+00:00,2699,46,1374033778407006211,@ANNELAMOTT GREMLINS?,StephenKing
107,2021-03-22 16:20:22+00:00,3745,152,1374033218295496712,@chrisswartout My appointment for my 2nd shot was at 2 PM. I showed up at 11 and no problem.,StephenKing
108,2021-03-21 16:19:58+00:00,27595,2034,1373670729254834176,"LISEY’S STORY will be coming soon. Julianne Moore, Clive Owen, Jennifer Jason Leigh, Joan Allen, Dane Dehaan. Eight episodes. I wrote them, Pablo Larrain directed them. It’s good. Apple+.",StephenKing
109,2021-03-21 16:15:28+00:00,352,17,1373669598613147649,@SarahPinborough God bless you for it!,StephenKing
110,2021-03-20 23:52:37+00:00,13717,912,1373422257402433542,"CUJO was originally published 40 years ago (almost). The PS Publishing edition--1,000 copies, illos by Glenn Chadbourne--will be published soon, introduction by the admirable Sarah Pinborough, of BEHIND HER EYES fame.",StephenKing
111,2021-03-20 15:22:04+00:00,16303,917,1373293773363499008,"The motto on my chocolate cookies is ""Another one bites the fudge.""",StephenKing
112,2021-03-20 02:03:14+00:00,260,18,1373092738233688065,@donwinslow @harrisonjaime Diet Pepsi.,StephenKing
113,2021-03-20 01:59:36+00:00,7008,864,1373091823304990723,The Mean Green Machine!,StephenKing
114,2021-03-19 22:02:49+00:00,28427,2208,1373032237801803780,Jesus was not on your side.,StephenKing
115,2021-03-19 22:02:24+00:00,5616,277,1373032132340252672,Dear Ohio: You just got schooled.,StephenKing
116,2021-03-19 15:42:29+00:00,11482,1018,1372936523092537345,"The illustrated CUJO is coming, with art by the inimitable and fiendishly talented Glenn Chadbourne. https://t.co/5E2iHKF7xy",StephenKing
117,2021-03-19 11:25:44+00:00,3402,166,1372871908446846985,I loathe that Rybelsus ad.,StephenKing
118,2021-03-19 00:24:32+00:00,7184,743,1372705511330693124,"A culture bonus! Now there, ladies and gentlemen, boys and girls, is a CIVILIZED IDEA! https://t.co/7i5PdFIHhv",StephenKing
119,2021-03-19 00:16:11+00:00,143,14,1372703412819738629,"@JanetMaslin On XM radio, you can regularly hear Pat Boone singing ""Speedy Gonzalez"" and Warren Smith singing ""Ubangi Stomp.""",StephenKing
120,2021-03-18 19:54:32+00:00,749,46,1372637564629291008,Thanks! Sackur asks tough questions. https://t.co/Qe2o9dJUCa,StephenKing
121,2021-03-18 18:50:21+00:00,5169,439,1372621411785846785,"If you enjoyed LATER, why not check out the whole Hard Case Crime list? You'll have the twin pleasures of finding your next good read and supporting a very cool small publisher.",StephenKing
122,2021-03-18 15:24:54+00:00,32147,1785,1372569709284036610,"My work has been filmed in Massachusetts (CASTLE ROCK) and in Canada (the upcoming CHAPELWAITE, plus HAVEN). What's wrong with Maine? Let's get some film production going there.",StephenKing
123,2021-03-17 22:20:55+00:00,25452,3518,1372312015092473861,Florida’s chief exports: Oranges and coronavirus. Lots of tourists take home plenty of both when their vacations are over.,StephenKing
124,2021-03-17 21:25:09+00:00,4824,289,1372297980502536197,Switching back and forth between Wolf Blitzer and The Five. Talk about your alternate realities.,StephenKing
125,2021-03-16 01:28:53+00:00,34528,2643,1371634544474996743,The British have a fine word for most American politicians: numpties.,StephenKing
126,2021-03-15 22:28:35+00:00,1192,32,1371589170414686210,@joe_hill He sounds like Trump.,StephenKing
127,2021-03-15 22:28:00+00:00,7110,653,1371589020770304002,"SERVANT (Apple+): If there’s anything creepier or more bingeworthy than this, I don’t know what it is. Tight focus, great acting and atmosphere. Two seasons available. No, that’s wrong. 1 episode still outstanding.",StephenKing
128,2021-03-14 22:58:03+00:00,11730,584,1371234196753113093,"Help me, Grammar Police.",StephenKing
129,2021-03-14 22:57:45+00:00,1972,103,1371234123306700803,Maybe that should be”What America needs is...?”,StephenKing
130,2021-03-14 22:56:57+00:00,29557,1941,1371233919887101953,What America needs are more tap-dancing movies. You can’t be sad when there’s tap-dancing going on.,StephenKing
131,2021-03-14 21:16:51+00:00,1569,80,1371208729375477760,"My idea of ""artisanal"" white bread is Wonder. https://t.co/ewq0eQr47y",StephenKing
132,2021-03-14 21:14:06+00:00,646,33,1371208036967084032,"Yes, a fake gorilla named Gonga. Hilarious. https://t.co/FKZkjfCRsc",StephenKing
133,2021-03-14 21:12:27+00:00,1070,41,1371207623316496384,"Haven't decided. Probably RISKY BUSINESS. Heard a lot about it, never saw it. Hell, you can't see 'em all. https://t.co/AfvTjLj1YU",StephenKing
134,2021-03-14 21:09:31+00:00,707,30,1371206882585624578,That's the one. https://t.co/6VeugT9Fht,StephenKing
135,2021-03-14 21:06:42+00:00,7857,332,1371206176118018057,"My friend calls Whole Foods Whole Paycheck. 
My guess is that one's been around.",StephenKing
136,2021-03-14 21:00:12+00:00,2381,146,1371204538816999432,"Continuing my cinematic march through the years:
STRAIGHT TIME (1978)
WISE BLOOD (1979)
BREAKER MORANT (1980)
BLOW OUT (1981)
SOPHIE'S CHOICE (1982)
Notes: Dustin Hoffman is great in STRAIGHT TIME. John Travolta is absurdly handsome in BLOW OUT.",StephenKing
137,2021-03-14 03:00:34+00:00,6837,557,1370932839089381380,"COVID-19 says: “Whoa, wait, hold the phone! You say gramma and grandpa already got vaxxed? How about auntie and uncle? No? Let me at them!”",StephenKing
138,2021-03-14 02:35:51+00:00,18388,3033,1370926620928831488,"COVID-19 also says: ""And how about that Ron DeSantis? What's not to love about that guy? He doesn't care how many die or how much I spread around as long as those tourist dollars keep rolling in! Goddamn, Florida is just the GREATEST!""",StephenKing
139,2021-03-14 02:31:51+00:00,44848,7421,1370925612450394117,"COVID-19 says: ""Damn! Look it all those unmasked Spring Breakers! I love those assholes! They're keeping me alive! I'm not going to make 'em sick, just a little cold or something, so they take me home to Gramma. And when I get to her and Grandpa...POW!""",StephenKing
140,2021-03-13 15:34:22+00:00,7848,290,1370760153205727234,I miss Papi.,StephenKing
141,2021-03-13 03:00:20+00:00,23955,1229,1370570395309506560,"A peace offering of plushy toys came to Molly, aka the Thing of Evil, from Yoshi, aka the Thing of Good. You see what she did to them. The screams! Ah, the SCREAMS! https://t.co/2lih76HDm6",StephenKing
142,2021-03-12 21:50:39+00:00,308,1,1370492460665802752,@GobboColpo @donwinslow @joelansdale Good to hear!,StephenKing
143,2021-03-12 16:56:02+00:00,4195,192,1370418315215142918,"Believe it or not, MOBY-DICK. https://t.co/687hMb3QFW",StephenKing
144,2021-03-12 16:55:15+00:00,731,35,1370418119697690624,Gotta support the home team. https://t.co/c8cWAURZjd,StephenKing
145,2021-03-12 16:44:59+00:00,3412,331,1370415535448596492,James McMurtry says he was playing clubs for 10 years before he discovered he was basically a beer salesman. Newscasters these days are basically drug salesmen.,StephenKing
146,2021-03-12 16:23:01+00:00,654,60,1370410009218191360,A great book and a great buy. https://t.co/KofoIZDASM,StephenKing
147,2021-03-12 16:22:37+00:00,6316,237,1370409906327654404,"Oh God, picking one never-seen movie from 1982 looks very hard. 1980 and '81 were easy. I'm thinking maybe SOPHIE'S CHOICE.",StephenKing
148,2021-03-11 22:33:04+00:00,48,7,1370140747433922562,"@marykarrlit @TammyforIL Tucker  never served. He tried to join the CIA and was rejected. As big-mouth Republicans go, he’s not unusual.",StephenKing
149,2021-03-11 22:24:03+00:00,459,38,1370138478890061826,"@JanetMaslin Expect a NOMADLAND sweep.
tarot deck told me that.",StephenKing
150,2021-03-11 22:21:01+00:00,725,43,1370137713698045952,@vondoviak Someone had too much money.,StephenKing
151,2021-03-11 22:20:15+00:00,3909,321,1370137522290954241,It puts the lotion on its hands. https://t.co/KLibcPi6EN,StephenKing
152,2021-03-11 02:04:39+00:00,2216,118,1369831603283853312,I love this. Thanks. https://t.co/zRfIYkWnGz,StephenKing
153,2021-03-11 01:58:24+00:00,21590,1280,1369830030965096450,"LATER is going to debut at #1 on the NY Times Bestseller List. Thanks to everyone who made it possible, and a special shout-out to Charles Ardai, the wizard of Hardcase Crime.",StephenKing
154,2021-03-10 01:46:55+00:00,184610,15702,1369464752502620160,It’s nice to have a president who isn’t angry and hateful 24/7.,StephenKing
155,2021-03-08 23:04:16+00:00,4125,334,1369061435125469185,I finished it last night. This is an extraordinary book. https://t.co/Uk8kdJYQXd,StephenKing
156,2021-03-08 17:04:45+00:00,40631,2153,1368970958179041282,"Happy Internationl Women’s Day to all women, and especially to my wife Tabby and my daughter Naomi. You still amaze me.",StephenKing
157,2021-03-07 17:14:28+00:00,5768,379,1368611015852720134,"Oh my my, oh hell yes, Meg put on that party dress. https://t.co/kk9l7I2bqE",StephenKing
158,2021-03-07 17:11:21+00:00,13400,947,1368610233866723330,"Joe Manchin keeps calling Jake Tapper Chuck.
😂😂😌",StephenKing
159,2021-03-07 02:59:03+00:00,5361,277,1368395742516310018,Good news: There’s a new Joe Pickett novel out this month.,StephenKing
160,2021-03-06 17:20:15+00:00,2068,134,1368250082798211085,Pretty weird. What was in there? https://t.co/tv47WGH8UV,StephenKing
161,2021-03-05 16:23:12+00:00,44696,1492,1367873339042185217,2nd Moderna vax in Pasco today. Great crew. They’ve really got it together.,StephenKing
162,2021-03-05 12:03:27+00:00,74235,11743,1367807968708853760,"Susan Collins did not vote for the coronavirus relief bill, putting monetary matters over human lives. Shame on you, Senator Collins. Shame, shame, shame.",StephenKing
163,2021-03-05 01:55:33+00:00,218,11,1367654986512035842,@chrisswartout @Green_Footballs Orson Bean.,StephenKing
164,2021-03-04 22:40:39+00:00,1220,71,1367605939403190285,"THE DARK AT THE TOP OF THE STIRS, UP THE DOWN STAIRCASE https://t.co/RdEQCsEO5m",StephenKing
165,2021-03-04 16:37:10+00:00,136,7,1367514465776844805,@vondoviak Such a good book.,StephenKing
166,2021-03-04 16:36:42+00:00,4093,183,1367514346876784642,"God, such a lot of good movies in 1979. Don't want to do ALIEN or APOCALYPSE NOW, because I've seen them. Am tempted by one called THE SEDUCTION OF JOE TYNAN.",StephenKing
167,2021-03-04 15:36:00+00:00,7601,404,1367499074321207300,Season 3 of MR. MERCEDES is now streaming on Peacock. It's the best season yet. Quite a ride.,StephenKing
168,2021-03-03 22:57:18+00:00,3744,316,1367247743698100224,Great news. Titus Welliver IS Harry Bosch. https://t.co/vj54MdMgWZ,StephenKing
169,2021-03-03 22:55:07+00:00,1932,81,1367247193938169857,"@ethanjking Couldn’t agree more. I saw a sticker that said I DO WHATEVER THE LITTLE VOICES TELL ME TO. And of course the one that says IF THE RAPTURE’S TODAY, SOMEBODY GRAB MY STEERING WHEEL.",StephenKing
170,2021-03-03 00:45:36+00:00,2181,97,1366912609602199554,Re female directors: Eventually I’ll get to NEAR DARK.,StephenKing
171,2021-03-03 00:43:07+00:00,2327,156,1366911984613150721,Between 1961 and 1977: no female directors. I’m betting I’ll have to wait awhile for one of those.,StephenKing
172,2021-03-03 00:42:01+00:00,199,9,1366911705184370689,@chesal_debbie It hasn’t aged A bit.,StephenKing
173,2021-03-03 00:39:38+00:00,4790,223,1366911107894562823,"Thanks to Don Winslow for tweeting nice things about the new book, LATER.",StephenKing
